"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","점포구분명"
"3080000","197530801690752","1975-02-11","","01","영업/정상","1","정상영업","","","","","02-980-0740","3243","","서울특별시 강북구 미아동 701번지 3호 동북프라자","서울특별시 강북구 솔샘로 233, 동북프라자 (미아동)","01189","동북시장","2018-07-13 15:13:59","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","201589.777957863    ","457545.100871485    ","대규모점포"
"3080000","2013308013907500002","1962-08-21","","01","영업/정상","1","정상영업","","","","","02-993-0240","1061","","","서울특별시 강북구 노해로23길 68 (수유동)","142-879","우이시장","2024-03-20 21:34:46","U","2024-03-22 02:40:00.0","그 밖의 대규모점포","201692.868936629    ","460402.065518179    ","대규모점포"
"3080000","2014308013907500001","2014-12-24","","01","영업/정상","1","정상영업","","","","","02-981-1151","12353.04","142-100","서울특별시 강북구 미아동 71번지 1호","서울특별시 강북구 도봉로 52 (미아동)","142-100","연이스퀘어","2019-03-11 15:16:58","U","2019-03-13 02:40:00.0","쇼핑센터","202624.617262819    ","456818.85207077     ","대규모점포"
"3080000","1998308009207500001","1998-06-25","","01","영업/정상","1","정상영업","","","","","02 9822278","4239.91","","서울특별시 강북구 수유동 63번지","서울특별시 강북구 도봉로 261 (수유동, 삼호아파트,수유프라자)","01114","수유프라자","2024-03-20 21:32:20","U","2024-03-22 02:40:00.0","그 밖의 대규모점포","202000.513660624    ","458815.97773382     ","대규모점포"
"3080000","2003000000007500013","2003-12-09","","01","영업/정상","1","정상영업","","","","","982-2278","0","142-874","서울특별시 강북구 수유동 63번지","서울특별시 강북구 도봉로 261 (수유동)","142-874","수유프라자","2015-05-19 11:00:37","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","202000.513660624    ","458815.97773382     ","대규모점포"
"3080000","2024308019007500001","2024-02-07","","01","영업/정상","1","정상영업","","","","","02-2006-2364","227.01","","서울특별시 강북구 미아동 7-5 대지쇼핑프라자 1층 101~104호, 106호~122호","서울특별시 강북구 오패산로30길 10, 대지쇼핑프라자 1층 101~104호, 106호~122호 (미아동)","01237","GS THE FRESH 북서울숲점","2025-05-02 09:47:25","U","2024-12-05 00:04:00.0","구분없음","203008.20501727","456808.972105684",""
"3080000","2003308007507500005","2003-04-25","","01","영업/정상","1","정상영업","","","","","02 9881430","9258","","서울특별시 강북구 미아동 58호","서울특별시 강북구 도봉로 45 (미아동)","142-100","숭인시장","2019-03-11 19:22:07","U","2019-03-13 02:40:00.0","그 밖의 대규모점포","202558.581755334    ","456709.916330722    ","대규모점포"
"3080000","2008308009207500001","2008-07-10","","01","영업/정상","1","정상영업","","","","","02-903-5546","1698.5","142-870","서울특별시 강북구 수유동 405번지 5호","서울특별시 강북구 삼양로91길 11-12 (수유동)","142-870","수유북부시장","2021-12-20 09:39:17","U","2021-12-22 02:40:00.0","그 밖의 대규모점포","201354.553491054    ","459317.583083716    ","대규모점포"
"3080000","2009308009207500001","2009-09-10","","01","영업/정상","1","정상영업","","","","","9867000","4834.6","142-804","서울특별시 강북구 송중동","서울특별시 강북구 도봉로 34 (미아동)","142-120","트레지오","2022-01-18 13:00:14","U","2022-01-20 02:40:00.0","복합쇼핑몰","202642.446045912    ","456636.308192293    ","대규모점포"
"3080000","2011308013907500001","2011-01-03","","01","영업/정상","1","정상영업","","","","","02-994-3989","2837","142-073","서울특별시 강북구 수유3동 179번지 5호","서울특별시 강북구 한천로148길 12-43 (수유동)","142-876","강북종합시장","2011-12-19 13:41:27","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","","","대규모점포"
"3080000","2011308013907500002","2011-01-24","","01","영업/정상","1","정상영업","","","","","02-902-1683","2736.8","142-061","서울특별시 강북구 번1동 413번지 3호","서울특별시 강북구 한천로123길 26 (번동)","142-864","강북 북부시장","2024-03-20 21:36:36","U","2024-03-22 02:40:00.0","그 밖의 대규모점포","202608.934103734    ","459320.030764534    ","대규모점포"
"3080000","2011308013907500005","2011-09-09","","01","영업/정상","1","정상영업","","","","","000209441510","8319.26","142-100","서울특별시 강북구 미아동 1359번지","서울특별시 강북구 삼양로 247 (미아동)","142-100","롯데쇼핑(주) 롯데마트 삼양점","2025-05-09 09:52:40","U","2024-12-04 23:01:00.0","복합쇼핑몰","201494.627293774","458136.342274236",""
"3080000","2011308013907500008","2011-12-02","","01","영업/정상","1","정상영업","","","","","32813652","500.56","142-807","서울특별시 강북구 미아동 1351번지","서울특별시 강북구 도봉로 157, 112호 (미아동, 두원프라자)","142-814","(주)이마트에브리데이 미아동점","2024-11-26 17:25:29","U","2024-11-28 02:40:00.0","구분없음","202314.47965444     ","457821.853133872    ","준대규모점포"
"3080000","1998308007507500012","1998-10-12","","02","휴업","2","휴업처리","","","","","02 9880450","","","서울특별시 강북구 수유동 63호   ","","","수유프라자","2007-06-30 10:46:45","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","202000.513660624    ","458815.97773382     ",""
"3080000","2003308007507500012","2003-08-05","","02","휴업","2","휴업처리","","","","","02 9943989","","","   호   ","","","강북종합시장","2007-06-30 10:46:45","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","","",""
"3080000","2007308009207500001","2007-05-17","","02","휴업","2","휴업처리","","","","","02   9867000","3553.11","","서울특별시 강북구 미아동 35번지 4   호 도봉로32  ","","","트레지오","2007-06-30 10:46:45","I","2018-08-31 23:59:59.0","쇼핑센터","","",""
"3080000","2006308009207500001","2006-12-14","","01","영업/정상","1","정상영업","","","","","02   9442500","45651.37","","서울특별시 강북구 미아동 70번지 6   호","서울특별시 강북구 도봉로 62 (미아동)","142-804","롯데백화점 미아점","2025-05-02 10:06:18","U","2024-12-05 00:04:00.0","복합쇼핑몰","202625.646264572","456875.973976242",""
"3080000","2012308013907500001","2012-03-20","","03","폐업","3","폐업처리","2019-02-27","","","","984-5601","303.4","","","서울특별시 강북구 삼양로19길 25, 110동 지하1층 5호,6호 (미아동, 삼성래미안트리베라1차)","142-730","롯데쇼핑(주)롯데슈퍼미아점","2019-03-07 11:01:17","U","2019-03-09 02:40:00.0","대형마트","201760.433753367    ","456845.373829971    ","준대규모점포"
"3080000","2009308009207500002","2009-09-22","","03","폐업","3","폐업처리","2014-12-22","","","","9824050","2384.99","142-815","서울특별시 강북구 송천동","서울특별시 강북구 도봉로33길 18 (미아동)","142-815","성북프라자","2014-12-23 13:39:50","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","202266.448738483    ","457691.802407444    ","대규모점포"
"3080000","2011308013907500003","2011-08-23","","03","폐업","3","폐업처리","2016-11-30","","","","988-5103","870","142-866","서울특별시 강북구 번2동 433번지 1호","서울특별시 강북구 덕릉로 176 (번동)","142-866","(주)지에스리테일번동점","2017-04-11 14:13:41","I","2018-08-31 23:59:59.0","대형마트","202888.313576922    ","459197.373185929    ","준대규모점포"
"3080000","2011308013907500006","2011-09-16","","03","폐업","3","폐업처리","2022-01-15","","","","2290-5853","1662.2","142-071","서울특별시 강북구 수유1동 54번지 5호","서울특별시 강북구 도봉로67길 18 (수유동)","142-874","롯데쇼핑(주)롯데슈퍼수유점","2022-01-19 11:02:32","U","2022-01-21 02:40:00.0","대형마트","201956.180985499    ","458714.365820521    ","준대규모점포"
"3080000","2011308013907500007","2011-09-16","","03","폐업","3","폐업처리","2020-07-04","","","","982-5601","226.1","142-731","서울특별시 강북구 삼각산동 812번지 삼성래미안트리베라2차아파트 상가 204동 115-119","서울특별시 강북구 삼양로27길 19 (미아동)","142-818","롯데쇼핑(주)롯데슈퍼삼양점","2021-04-29 09:26:11","U","2021-05-01 02:40:00.0","대형마트","201731.684416461    ","457219.335594234    ","준대규모점포"
"3090000","2019309015207500001","2019-03-28","","01","영업/정상","1","정상영업","","","","","6052-7704","3338.57","","서울특별시 도봉구 쌍문동 711번지 금강아미움파크타운","서울특별시 도봉구 방학로5길 33, 금강아미움파크타운 (쌍문동, 금강아미움파크타운)","01391","금강아미움쇼핑센터","2020-02-11 12:47:59","U","2020-02-13 02:40:00.0","그 밖의 대규모점포","203296.164641727    ","462113.860476609    ","대규모점포"
"3090000","2012309013407500005","2012-03-26","","01","영업/정상","1","정상영업","","","","","903-0900","784.04","","서울특별시 도봉구 창동 628번지 20호","서울특별시 도봉구 도봉로104길 53 (창동)","01460","(주)이마트에브리데이 창동점","2024-07-26 09:37:58","U","2024-07-28 02:40:00.0","구분없음","203027.627111443    ","460124.418353378    ","준대규모점포"
"3090000","2012309013407500008","1989-08-04","","01","영업/정상","1","정상영업","","","","1986-08-04","956-4004","2775.53","132-828","서울특별시 도봉구 방학동 271번지 2호","서울특별시 도봉구 방학로 223 (방학동)","132-828","신동아프라자","2014-10-13 14:08:30","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","202326.175760253    ","462116.40856417     ","대규모점포"
"3090000","2012309013407500007","1995-11-29","","01","영업/정상","1","정상영업","","","","2012-05-15","905-5362","3364.41","132-784","서울특별시 도봉구 창동 804번지","서울특별시 도봉구 덕릉로63가길 61 (창동)","132-784","대우상가","2022-03-24 11:05:54","U","2022-03-26 02:40:00.0","그 밖의 대규모점포","203242.968498731    ","460001.081136921    ","대규모점포"
"3090000","2012309013407500002","2012-03-15","","01","영업/정상","1","정상영업","","","","","903-5601","705.1","132-032","서울특별시 도봉구 쌍문2동 19번지","서울특별시 도봉구 도당로 10 (쌍문동)","132-858","롯데슈퍼 쌍문점","2025-04-22 17:17:21","U","2024-12-03 22:04:00.0","쇼핑센터","203048.669322526","461867.647869631",""
"3090000","2010309013407500001","2010-11-30","","01","영업/정상","1","정상영업","","","","","954-1510","3629.76","132-010","서울특별시 도봉구 도봉동 657번지","서울특별시 도봉구 마들로 724 (도봉동)","132-010","도봉한양프라자","2014-09-26 16:13:22","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","204136.58447783     ","463573.102150294    ","대규모점포"
"3090000","2012309013407500001","2012-01-05","","01","영업/정상","1","정상영업","","","","2012-01-05","903-0900","784.04","132-042","서울특별시 도봉구 창2동 628번지 20호","서울특별시 도봉구 도봉로104길 53 (창동)","132-042","(주)에브리데이리테일 창동점","2014-10-17 15:07:34","I","2018-08-31 23:59:59.0","구분없음","203027.627111443    ","460124.418353378    ","준대규모점포"
"3090000","2024309018507500001","2024-07-08","","01","영업/정상","1","정상영업","","","","","02-2006-2364","292.8","","서울특별시 도봉구 창동 297-16","서울특별시 도봉구 해등로12길 3 (창동)","01402","GS THE FRESH 창동점","2025-04-14 14:23:40","U","2024-12-03 23:06:00.0","구분없음","203589.033642356","461254.349369279",""
"3090000","2021309017007500001","2021-03-02","","01","영업/정상","1","정상영업","","","","","955-2739","316.8","","서울특별시 도봉구 방학동 484-7","서울특별시 도봉구 시루봉로 103-1, 1층 (방학동)","01362","GS THE FRESH 방학신동아점","2025-04-14 14:17:39","U","2024-12-03 23:06:00.0","구분없음","202346.049195533","461967.40118936",""
"3090000","2003309008707500845","2003-02-03","","01","영업/정상","1","정상영업","","","","","02-954-6442","4036.49","132-731","서울특별시 도봉구 도봉동 30번지 1호 도봉한신쇼핑상가","서울특별시 도봉구 도봉로180나길 41 (도봉동)","132-731","도봉한신쇼핑상가","2025-05-16 11:25:29","U","2024-12-04 23:08:00.0","복합쇼핑몰","204169.847670316","464814.717432497",""
"3100000","2011310018407500004","2011-12-29","","01","영업/정상","1","정상영업","","","","","977-3020","565.54","139-840","서울특별시 노원구 월계3동 18번지 그랑빌아파트주상가 지층동 101호","서울특별시 노원구 마들로 31 (월계동)","139-956","(주)지에스리테일 GS슈퍼 노원월계점","2025-04-23 08:59:29","U","2024-12-03 22:05:00.0","구분없음","205984.15211292","457275.799282625",""
"3090000","2012309013407500003","2012-03-18","","01","영업/정상","1","정상영업","","","","","903-5602","197.7","132-041","서울특별시 도봉구 창1동 651번지 36호","서울특별시 도봉구 도봉로110길 65 (창동)","132-925","롯데프레쉬 창동점","2023-05-04 09:18:41","U","2023-05-07 02:40:00.0","구분없음","203207.625254256    ","460455.837628654    ","준대규모점포"
